application_id,job_id,apply_date,source,screening_score,final_stage,decision_date,outcome
416,88,2023-06-18,LinkedIn,81,applied,2023-06-27,Rejected
417,156,2023-08-20,LinkedIn,65,onsite,2023-09-12,Rejected
418,31,2023-07-19,Referral,71,screen,2023-07-25,Rejected
419,22,2023-04-15,LinkedIn,73,applied,2023-04-24,Rejected
420,155,2023-10-30,Career Site,75,applied,2023-11-01,Rejected
421,17,2023-04-11,LinkedIn,82,onsite,2023-05-08,Rejected
422,95,2023-07-25,Referral,54,applied,2023-08-02,Rejected
423,108,2024-01-07,Career Site,48,onsite,2024-01-30,Rejected
424,71,2023-07-20,Indeed,58,onsite,2023-08-16,Rejected
425,162,2023-04-28,Referral,39,screen,2023-05-28,Rejected
426,107,2023-09-08,LinkedIn,89,screen,2023-10-06,Rejected
427,92,2023-08-05,LinkedIn,54,screen,2023-09-03,Rejected
428,115,2023-07-15,Referral,53,applied,2023-07-27,Rejected
429,78,2023-04-19,LinkedIn,87,onsite,2023-05-22,Rejected
430,107,2023-09-23,Indeed,51,applied,2023-09-29,Rejected
431,155,2023-08-27,LinkedIn,69,screen,2023-09-24,Rejected
432,137,2023-06-30,LinkedIn,59,screen,2023-07-13,Rejected
433,139,2023-05-09,Indeed,74,onsite,2023-06-12,Rejected
434,72,2023-05-10,Referral,66,screen,2023-05-27,Rejected
435,128,2023-09-19,Campus,43,applied,2023-09-28,Rejected
436,160,2023-03-20,Referral,66,applied,2023-04-01,Rejected
437,138,2023-11-08,Indeed,77,screen,2023-11-21,Rejected
438,83,2023-06-28,LinkedIn,55,screen,2023-07-20,Rejected
439,176,2023-07-26,Campus,51,onsite,2023-08-27,Rejected
440,40,2023-06-04,Indeed,50,screen,2023-06-25,Rejected
441,104,2023-05-07,LinkedIn,39,screen,2023-05-19,Rejected
442,81,2023-07-27,LinkedIn,66,onsite,2023-08-28,Rejected
443,4,2023-07-08,Indeed,85,screen,2023-08-05,Rejected
444,115,2023-10-31,Campus,84,accepted,2023-12-25,Hired
445,53,2023-06-23,LinkedIn,61,screen,2023-07-04,Rejected
446,82,2023-11-11,Referral,46,screen,2023-12-03,Rejected
447,37,2023-04-11,Career Site,63,onsite,2023-05-19,Rejected
448,8,2023-07-04,LinkedIn,74,applied,2023-07-16,Rejected
449,65,2023-08-20,Agency,61,screen,2023-09-04,Rejected
450,158,2023-12-06,Indeed,84,screen,2023-12-27,Rejected
451,157,2023-08-23,Agency,64,screen,2023-09-13,Rejected
452,85,2023-06-14,Agency,70,accepted,2023-07-30,Hired
453,72,2023-10-29,LinkedIn,75,screen,2023-11-18,Rejected
454,80,2023-10-16,Referral,37,onsite,2023-11-28,Rejected
455,101,2023-09-26,Indeed,60,applied,2023-10-07,Rejected
456,13,2023-10-13,Career Site,73,screen,2023-10-25,Rejected
457,58,2023-07-08,Referral,57,applied,2023-07-15,Rejected
458,118,2023-05-28,Agency,47,screen,2023-06-15,Rejected
459,4,2023-09-25,LinkedIn,65,onsite,2023-11-03,Rejected
460,117,2023-06-10,Agency,70,applied,2023-06-22,Rejected
461,134,2023-06-09,Indeed,41,screen,2023-06-28,Rejected
462,144,2023-09-21,Career Site,53,onsite,2023-10-11,Rejected
463,37,2023-06-09,Referral,57,screen,2023-06-25,Rejected
464,165,2023-03-24,Agency,75,onsite,2023-04-24,Rejected
465,87,2023-06-13,LinkedIn,82,onsite,2023-08-03,Rejected
466,3,2023-04-18,LinkedIn,58,applied,2023-04-25,Rejected
467,6,2023-11-16,Referral,80,applied,2023-11-21,Rejected
468,37,2023-04-11,LinkedIn,81,screen,2023-04-22,Rejected
469,89,2023-10-07,Referral,45,applied,2023-10-13,Rejected
470,119,2023-07-02,Career Site,73,screen,2023-07-18,Rejected
471,6,2023-07-22,LinkedIn,87,applied,2023-07-28,Rejected
472,39,2023-08-23,Campus,63,screen,2023-09-13,Rejected
473,24,2023-06-28,Indeed,77,screen,2023-07-15,Rejected
474,8,2023-09-10,LinkedIn,76,applied,2023-09-21,Rejected
475,22,2023-06-18,Agency,55,screen,2023-07-02,Rejected
476,144,2023-07-12,LinkedIn,69,applied,2023-07-22,Rejected
477,141,2023-10-09,LinkedIn,84,accepted,2023-11-17,Hired
478,34,2023-08-20,Career Site,49,applied,2023-08-28,Rejected
479,126,2023-11-09,Career Site,76,offer,2023-12-12,Rejected
480,39,2023-08-17,LinkedIn,66,screen,2023-09-05,Rejected
481,40,2023-05-29,Referral,63,applied,2023-06-12,Rejected
482,167,2023-04-25,LinkedIn,50,screen,2023-05-08,Rejected
483,171,2023-09-25,Career Site,55,onsite,2023-10-29,Rejected
484,131,2023-10-26,Agency,53,screen,2023-11-15,Rejected
485,87,2023-02-26,Career Site,84,applied,2023-03-06,Rejected
486,13,2023-09-26,LinkedIn,55,screen,2023-10-17,Rejected
487,71,2023-05-07,Campus,62,applied,2023-05-10,Rejected
488,159,2023-05-17,LinkedIn,68,screen,2023-06-11,Rejected
489,31,2023-10-17,LinkedIn,64,applied,2023-10-22,Rejected
490,54,2023-05-10,Career Site,78,screen,2023-06-05,Rejected
491,10,2023-07-25,LinkedIn,56,onsite,2023-08-23,Rejected
492,125,2023-09-15,Career Site,30,onsite,2023-10-19,Rejected
493,35,2023-11-07,Agency,67,screen,2023-11-16,Rejected
494,4,2023-09-26,Referral,83,accepted,2023-11-01,Hired
495,177,2023-12-07,Indeed,54,screen,2023-12-20,Rejected
496,178,2023-07-25,Career Site,58,applied,2023-07-29,Rejected
497,113,2023-08-15,Indeed,67,applied,2023-08-21,Rejected
498,148,2023-10-13,LinkedIn,45,applied,2023-10-14,Rejected
499,158,2023-06-14,Referral,58,applied,2023-06-25,Rejected
500,59,2023-09-14,Indeed,57,screen,2023-10-04,Rejected
501,128,2023-11-12,LinkedIn,74,applied,2023-11-26,Rejected
502,120,2023-07-20,Indeed,83,onsite,2023-09-02,Rejected
503,127,2023-10-10,LinkedIn,29,applied,2023-10-11,Rejected
504,155,2023-08-21,Agency,76,applied,2023-08-22,Rejected
505,158,2023-06-21,LinkedIn,82,onsite,2023-07-15,Rejected
506,118,2023-03-01,Referral,52,screen,2023-03-19,Rejected
507,53,2023-09-27,Career Site,100,applied,2023-10-03,Rejected
508,94,2023-06-19,LinkedIn,86,screen,2023-07-20,Rejected
509,79,2023-07-03,Campus,59,onsite,2023-07-27,Rejected
510,71,2023-04-27,LinkedIn,81,screen,2023-05-14,Rejected
511,155,2023-12-07,Campus,59,applied,2023-12-15,Rejected
512,38,2023-06-24,Campus,43,screen,2023-07-17,Rejected
513,174,2023-04-14,Referral,76,screen,2023-05-11,Rejected
514,86,2023-08-05,Indeed,90,screen,2023-08-16,Rejected
515,165,2023-05-27,LinkedIn,80,screen,2023-06-20,Rejected
516,2,2023-04-15,Career Site,49,screen,2023-05-01,Rejected
517,109,2023-07-20,Indeed,70,onsite,2023-09-07,Rejected
518,133,2023-05-04,Campus,85,screen,2023-06-04,Rejected
519,55,2023-08-16,Referral,37,applied,2023-08-21,Rejected
520,54,2023-06-08,Indeed,48,applied,2023-06-12,Rejected
521,71,2023-06-08,Career Site,62,screen,2023-07-09,Rejected
522,159,2023-04-30,Referral,37,screen,2023-05-22,Rejected
523,70,2023-11-17,Referral,60,onsite,2024-01-06,Rejected
524,99,2023-08-06,Agency,56,onsite,2023-08-24,Rejected
525,90,2023-10-22,LinkedIn,59,onsite,2023-11-17,Rejected
526,78,2023-04-21,LinkedIn,67,applied,2023-05-04,Rejected
527,74,2023-09-29,Indeed,55,onsite,2023-10-30,Rejected
528,163,2023-11-23,Indeed,58,onsite,2024-01-07,Rejected
529,163,2023-12-25,Indeed,46,onsite,2024-01-08,Rejected
530,14,2023-04-17,Campus,42,screen,2023-05-08,Rejected
531,43,2023-10-16,LinkedIn,45,screen,2023-11-04,Rejected
532,49,2023-06-25,Agency,79,applied,2023-07-08,Rejected
533,162,2023-03-06,Indeed,70,screen,2023-03-27,Rejected
534,79,2023-03-13,Indeed,57,applied,2023-03-26,Rejected
535,22,2023-08-02,LinkedIn,66,screen,2023-08-19,Rejected
536,62,2023-08-05,Indeed,65,screen,2023-08-23,Rejected
537,166,2023-07-04,LinkedIn,60,applied,2023-07-16,Rejected
538,115,2023-08-25,Referral,62,applied,2023-09-02,Rejected
539,39,2023-04-10,Agency,63,screen,2023-05-10,Rejected
540,103,2023-04-09,LinkedIn,97,onsite,2023-05-14,Rejected
541,168,2023-07-23,LinkedIn,69,applied,2023-08-01,Rejected
542,71,2023-05-17,Indeed,68,screen,2023-06-12,Rejected
543,94,2023-08-10,LinkedIn,70,screen,2023-08-17,Rejected
544,49,2023-07-24,LinkedIn,59,screen,2023-08-18,Rejected
545,82,2023-10-15,LinkedIn,58,applied,2023-10-29,Rejected
546,93,2023-05-23,Campus,92,screen,2023-06-02,Rejected
547,162,2023-03-22,LinkedIn,61,screen,2023-04-10,Rejected
548,170,2023-04-22,Career Site,36,applied,2023-05-05,Rejected
549,147,2023-10-24,LinkedIn,69,onsite,2023-11-29,Rejected
550,6,2023-07-03,Referral,58,applied,2023-07-06,Rejected
551,41,2023-09-20,Career Site,81,screen,2023-09-28,Rejected
552,128,2023-11-16,LinkedIn,57,applied,2023-11-23,Rejected
553,164,2023-07-17,Career Site,75,applied,2023-07-19,Rejected
554,36,2023-10-09,LinkedIn,69,applied,2023-10-19,Rejected
555,10,2023-06-10,Referral,70,applied,2023-06-15,Rejected
556,168,2023-08-22,Agency,54,screen,2023-09-20,Rejected
557,96,2023-06-01,Career Site,100,onsite,2023-07-09,Rejected
558,144,2023-06-22,LinkedIn,67,applied,2023-06-24,Rejected
559,25,2023-10-28,LinkedIn,73,screen,2023-11-21,Rejected
560,100,2023-06-21,Referral,64,onsite,2023-07-18,Rejected
561,49,2023-09-10,Indeed,53,screen,2023-09-20,Rejected
562,7,2023-05-19,Career Site,54,screen,2023-05-26,Rejected
563,96,2023-04-22,Career Site,43,applied,2023-04-23,Rejected
564,178,2023-08-31,Agency,50,applied,2023-09-07,Rejected
565,6,2023-07-19,Career Site,52,accepted,2023-09-07,Hired
566,123,2023-09-19,Indeed,92,onsite,2023-10-11,Rejected
567,108,2023-10-29,Career Site,83,screen,2023-11-26,Rejected
568,28,2023-08-29,LinkedIn,65,screen,2023-09-16,Rejected
569,66,2023-09-17,Referral,72,applied,2023-09-20,Rejected
570,8,2023-08-09,LinkedIn,55,screen,2023-09-05,Rejected
571,140,2023-06-30,Referral,45,applied,2023-07-04,Rejected
572,147,2023-09-07,Career Site,46,applied,2023-09-16,Rejected
573,21,2023-08-10,Referral,64,applied,2023-08-12,Rejected
574,120,2023-07-25,Indeed,84,accepted,2023-09-01,Hired
575,71,2023-06-10,LinkedIn,53,applied,2023-06-21,Rejected
576,18,2023-05-03,Career Site,57,accepted,2023-07-02,Hired
577,19,2023-09-23,Indeed,61,onsite,2023-10-28,Rejected
578,141,2023-06-16,Indeed,100,applied,2023-06-17,Rejected
579,116,2023-05-19,Referral,57,onsite,2023-06-06,Rejected
580,100,2023-07-03,LinkedIn,40,applied,2023-07-10,Rejected
581,140,2023-11-08,Campus,70,screen,2023-12-07,Rejected
582,167,2023-07-17,Agency,62,applied,2023-07-22,Rejected
583,7,2023-09-07,Indeed,62,screen,2023-09-27,Rejected
584,73,2023-11-16,Agency,74,onsite,2023-12-22,Rejected
585,3,2023-06-01,Career Site,53,applied,2023-06-07,Rejected
586,46,2024-02-07,Referral,78,onsite,2024-03-07,Rejected
587,135,2023-12-19,Campus,52,screen,2024-01-15,Rejected
588,174,2023-07-25,Indeed,58,screen,2023-08-07,Rejected
589,94,2023-05-22,LinkedIn,76,screen,2023-06-01,Rejected
590,166,2023-08-26,Agency,43,onsite,2023-09-07,Rejected
591,159,2023-05-08,LinkedIn,59,applied,2023-05-16,Rejected
592,92,2023-07-25,Career Site,53,applied,2023-07-31,Rejected
593,95,2023-08-21,Career Site,87,applied,2023-09-01,Rejected
594,69,2023-05-15,Indeed,70,screen,2023-06-04,Rejected
595,14,2023-09-18,LinkedIn,40,screen,2023-10-09,Rejected
596,163,2023-10-16,Campus,76,applied,2023-10-26,Rejected
597,27,2023-07-01,LinkedIn,82,applied,2023-07-05,Rejected
598,50,2023-10-25,Career Site,51,applied,2023-10-27,Rejected
599,71,2023-06-18,Referral,32,screen,2023-07-06,Rejected
600,133,2023-04-01,Referral,45,screen,2023-04-30,Rejected
601,168,2023-08-27,Referral,53,applied,2023-09-10,Rejected
602,116,2023-06-28,Referral,43,applied,2023-07-11,Rejected
603,80,2023-04-27,LinkedIn,75,applied,2023-05-06,Rejected
604,135,2024-02-28,Agency,35,applied,2024-03-10,Rejected
605,83,2023-08-23,LinkedIn,54,screen,2023-09-14,Rejected
606,92,2023-10-04,Campus,81,screen,2023-10-19,Rejected
607,31,2023-08-17,Career Site,72,applied,2023-08-20,Rejected
608,141,2023-05-18,Career Site,68,onsite,2023-06-26,Rejected
609,163,2023-12-27,LinkedIn,65,screen,2024-01-04,Rejected
610,165,2023-06-07,Indeed,76,applied,2023-06-13,Rejected
611,6,2023-12-02,Indeed,85,onsite,2023-12-31,Rejected
612,75,2023-11-06,Referral,70,screen,2023-11-24,Rejected
613,100,2023-10-18,LinkedIn,45,applied,2023-10-30,Rejected
614,145,2023-04-08,Indeed,69,applied,2023-04-22,Rejected
615,6,2023-06-15,LinkedIn,71,applied,2023-06-27,Rejected
616,90,2023-06-19,Referral,53,onsite,2023-08-12,Rejected
617,52,2023-08-23,Campus,53,screen,2023-09-14,Rejected
618,76,2023-03-17,Referral,60,applied,2023-03-31,Rejected
619,167,2023-08-27,Indeed,92,accepted,2023-10-16,Hired
620,128,2023-06-02,Agency,40,applied,2023-06-11,Rejected
621,158,2023-10-02,Indeed,51,applied,2023-10-03,Rejected
622,99,2023-05-08,Career Site,66,applied,2023-05-18,Rejected
623,43,2023-09-08,Indeed,54,applied,2023-09-16,Rejected
624,11,2023-04-19,Career Site,66,applied,2023-04-28,Rejected
625,79,2023-03-16,Referral,71,applied,2023-03-30,Rejected
626,30,2023-09-23,Referral,96,onsite,2023-10-11,Rejected
627,18,2023-05-21,Indeed,78,applied,2023-05-27,Rejected
628,100,2023-09-15,Indeed,46,applied,2023-09-17,Rejected
629,109,2023-11-12,Indeed,45,applied,2023-11-24,Rejected
630,134,2023-08-12,Agency,54,applied,2023-08-21,Rejected
631,39,2023-08-15,LinkedIn,65,applied,2023-08-26,Rejected
632,3,2023-07-19,Indeed,64,applied,2023-08-02,Rejected
633,167,2023-07-01,LinkedIn,75,applied,2023-07-11,Rejected
634,170,2023-05-12,Indeed,66,screen,2023-05-28,Rejected
635,136,2023-07-25,LinkedIn,59,onsite,2023-08-29,Rejected
636,61,2023-07-13,Campus,62,screen,2023-07-27,Rejected
637,17,2023-06-06,LinkedIn,79,screen,2023-07-03,Rejected
638,69,2023-09-01,Career Site,48,screen,2023-09-20,Rejected
639,60,2023-10-15,Agency,81,applied,2023-10-27,Rejected
640,137,2023-04-09,LinkedIn,47,applied,2023-04-17,Rejected
641,102,2023-08-23,Referral,47,onsite,2023-09-23,Rejected
642,98,2023-10-02,Referral,78,applied,2023-10-11,Rejected
643,134,2023-04-26,LinkedIn,97,applied,2023-05-03,Rejected
644,67,2023-05-13,LinkedIn,37,onsite,2023-06-27,Rejected
645,47,2023-09-18,LinkedIn,66,applied,2023-09-19,Rejected
646,63,2023-08-19,Indeed,52,applied,2023-08-27,Rejected
647,80,2023-09-26,LinkedIn,40,applied,2023-09-29,Rejected
648,1,2023-06-21,Agency,76,screen,2023-07-20,Rejected
649,35,2023-07-07,Agency,49,applied,2023-07-16,Rejected
650,50,2023-10-09,Career Site,75,screen,2023-10-19,Rejected
651,158,2023-06-29,Campus,100,applied,2023-07-03,Rejected
652,145,2023-07-08,Referral,59,applied,2023-07-17,Rejected
653,124,2023-07-05,LinkedIn,56,applied,2023-07-10,Rejected
654,2,2023-10-09,Indeed,51,applied,2023-10-16,Rejected
655,109,2023-08-06,LinkedIn,42,accepted,2023-09-28,Hired
656,109,2023-09-26,LinkedIn,56,applied,2023-10-08,Rejected
657,31,2023-09-26,LinkedIn,51,offer,2023-10-27,Rejected
658,18,2023-04-11,LinkedIn,46,applied,2023-04-16,Rejected
659,122,2023-07-10,Referral,34,applied,2023-07-12,Rejected
660,26,2023-07-29,LinkedIn,54,screen,2023-08-12,Rejected
661,45,2023-07-18,LinkedIn,49,onsite,2023-09-04,Rejected
662,51,2023-03-26,Indeed,59,applied,2023-03-28,Rejected
663,152,2023-08-13,LinkedIn,57,onsite,2023-09-21,Rejected
664,121,2023-08-12,Career Site,67,accepted,2023-09-29,Hired
665,46,2023-11-16,Referral,63,screen,2023-12-03,Rejected
666,63,2023-05-13,LinkedIn,54,applied,2023-05-19,Rejected
667,122,2023-05-11,Indeed,74,applied,2023-05-14,Rejected
668,38,2023-08-07,LinkedIn,57,onsite,2023-08-28,Rejected
669,86,2023-08-14,Agency,95,onsite,2023-09-27,Rejected
670,58,2023-07-21,LinkedIn,41,applied,2023-08-03,Rejected
671,54,2023-05-10,LinkedIn,46,applied,2023-05-16,Rejected
672,115,2023-07-14,LinkedIn,51,applied,2023-07-17,Rejected
673,110,2023-07-18,LinkedIn,62,applied,2023-07-23,Rejected
674,14,2023-08-01,Referral,39,onsite,2023-09-09,Rejected
675,114,2023-08-31,Campus,64,applied,2023-09-09,Rejected
676,94,2023-06-13,LinkedIn,79,applied,2023-06-20,Rejected
677,177,2023-09-15,Campus,57,applied,2023-09-25,Rejected
678,161,2023-09-28,LinkedIn,70,applied,2023-10-12,Rejected
679,152,2023-12-02,LinkedIn,11,applied,2023-12-16,Rejected
680,48,2023-09-23,Referral,44,accepted,2023-10-30,Hired
681,38,2023-06-04,LinkedIn,72,screen,2023-06-26,Rejected
682,38,2023-05-10,Career Site,54,applied,2023-05-13,Rejected
683,135,2024-02-29,Indeed,76,applied,2024-03-09,Rejected
684,172,2023-08-31,LinkedIn,49,onsite,2023-09-15,Rejected
685,100,2023-08-27,Indeed,81,applied,2023-08-31,Rejected
686,116,2023-08-16,Career Site,75,applied,2023-08-22,Rejected
687,32,2023-04-22,LinkedIn,53,applied,2023-05-03,Rejected
688,21,2023-08-16,Career Site,67,screen,2023-09-01,Rejected
689,127,2023-05-26,Agency,63,screen,2023-06-20,Rejected
690,149,2023-06-05,Agency,89,applied,2023-06-16,Rejected
691,127,2023-11-07,LinkedIn,57,applied,2023-11-16,Rejected
692,68,2023-09-17,LinkedIn,75,applied,2023-09-20,Rejected
693,96,2023-06-12,Indeed,55,screen,2023-06-19,Rejected
694,60,2023-10-23,LinkedIn,65,applied,2023-10-29,Rejected
695,65,2023-07-28,Indeed,47,screen,2023-08-15,Rejected
696,45,2023-08-14,Referral,49,screen,2023-09-04,Rejected
697,113,2023-04-26,LinkedIn,81,applied,2023-05-07,Rejected
698,179,2023-03-19,Agency,65,onsite,2023-04-30,Rejected
699,83,2023-05-30,LinkedIn,70,screen,2023-06-10,Rejected
700,123,2023-07-29,Campus,47,applied,2023-08-09,Rejected
701,64,2023-07-02,Agency,79,applied,2023-07-11,Rejected
702,161,2023-10-22,Referral,97,applied,2023-10-24,Rejected
703,145,2023-08-05,Campus,63,applied,2023-08-09,Rejected
704,46,2023-12-07,LinkedIn,56,onsite,2024-01-03,Rejected
705,51,2023-04-24,Career Site,65,onsite,2023-05-09,Rejected
706,90,2023-07-31,LinkedIn,61,accepted,2023-09-19,Hired
707,20,2023-08-20,Career Site,41,applied,2023-08-24,Rejected
708,24,2023-07-27,Agency,60,applied,2023-07-30,Rejected
709,148,2023-12-12,LinkedIn,78,applied,2023-12-14,Rejected
710,18,2023-08-22,LinkedIn,68,screen,2023-09-21,Rejected
711,95,2023-10-09,LinkedIn,100,applied,2023-10-18,Rejected
712,52,2023-07-04,Referral,35,applied,2023-07-17,Rejected
713,35,2023-11-04,Referral,75,offer,2023-12-11,Rejected
714,64,2023-07-10,LinkedIn,77,applied,2023-07-23,Rejected
715,69,2023-04-26,LinkedIn,60,screen,2023-05-11,Rejected
716,135,2024-03-22,LinkedIn,80,onsite,2024-04-12,Rejected
717,30,2023-10-01,Indeed,98,screen,2023-10-27,Rejected
718,176,2023-11-02,LinkedIn,51,onsite,2023-12-05,Rejected
719,130,2024-08-25,LinkedIn,56,onsite,2024-10-10,Rejected
720,81,2023-03-07,Indeed,51,screen,2023-03-14,Rejected
721,83,2023-08-02,Referral,62,onsite,2023-08-25,Rejected
722,157,2023-11-08,Campus,40,applied,2023-11-22,Rejected
723,120,2023-08-19,Agency,64,applied,2023-08-28,Rejected
724,153,2024-02-22,LinkedIn,57,applied,2024-02-23,Rejected
725,155,2023-12-29,LinkedIn,69,applied,2024-01-03,Rejected
726,1,2023-08-18,Career Site,85,offer,2023-09-30,Rejected
727,56,2023-08-08,Indeed,72,screen,2023-09-10,Rejected
728,101,2023-08-04,Agency,69,applied,2023-08-09,Rejected
729,103,2023-06-06,LinkedIn,70,onsite,2023-07-15,Rejected
730,134,2023-07-19,Career Site,63,screen,2023-08-09,Rejected
731,12,2023-07-09,LinkedIn,81,applied,2023-07-21,Rejected
732,68,2023-05-31,Indeed,69,applied,2023-06-04,Rejected
733,146,2023-06-08,Campus,63,applied,2023-06-17,Rejected
734,45,2023-10-02,Indeed,86,screen,2023-10-25,Rejected
735,72,2023-06-26,Career Site,71,applied,2023-07-04,Rejected
736,66,2023-09-21,Agency,32,applied,2023-09-22,Rejected
737,160,2023-06-09,Agency,35,applied,2023-06-10,Rejected
738,17,2023-04-29,Referral,83,applied,2023-05-05,Rejected
739,31,2023-10-05,LinkedIn,86,applied,2023-10-11,Rejected
740,55,2023-08-07,Campus,35,applied,2023-08-15,Rejected
741,123,2023-06-19,Career Site,77,accepted,2023-07-27,Hired
742,84,2023-08-29,Agency,51,onsite,2023-10-14,Rejected
743,73,2023-12-16,Indeed,90,applied,2023-12-25,Rejected
744,101,2023-11-18,Agency,52,screen,2023-12-05,Rejected
745,7,2023-08-26,Indeed,70,screen,2023-09-24,Rejected
746,136,2023-04-18,Referral,89,onsite,2023-05-17,Rejected
747,18,2023-05-18,Indeed,57,applied,2023-05-22,Rejected
748,154,2023-08-17,Indeed,67,screen,2023-09-04,Rejected
749,27,2023-06-20,Career Site,49,applied,2023-07-01,Rejected
750,38,2023-08-18,Referral,53,screen,2023-09-19,Rejected
751,135,2024-03-08,Agency,67,onsite,2024-04-03,Rejected
752,19,2023-10-05,Referral,45,onsite,2023-11-09,Rejected
753,139,2023-06-26,Campus,59,applied,2023-06-28,Rejected
754,156,2023-04-28,Referral,65,screen,2023-05-16,Rejected
755,85,2023-11-29,Referral,57,applied,2023-12-10,Rejected
756,143,2023-02-25,LinkedIn,56,applied,2023-03-04,Rejected
757,70,2024-01-19,Referral,73,screen,2024-01-30,Rejected
758,82,2023-09-16,Agency,59,applied,2023-09-27,Rejected
759,12,2023-11-01,LinkedIn,58,applied,2023-11-02,Rejected
760,134,2023-04-08,Agency,90,applied,2023-04-15,Rejected
761,120,2023-07-19,Career Site,45,applied,2023-07-31,Rejected
762,68,2023-09-16,Career Site,76,applied,2023-09-23,Rejected
763,45,2023-09-15,Agency,53,applied,2023-09-22,Rejected
764,20,2023-06-08,Referral,43,screen,2023-06-13,Rejected
765,95,2023-10-29,Referral,74,onsite,2023-12-05,Rejected
766,52,2023-05-26,LinkedIn,91,applied,2023-05-30,Rejected
767,63,2023-05-16,LinkedIn,65,applied,2023-05-20,Rejected
768,51,2023-03-18,Indeed,69,applied,2023-03-28,Rejected
769,5,2023-11-15,Indeed,45,applied,2023-11-21,Rejected
770,98,2023-07-02,LinkedIn,62,onsite,2023-07-27,Rejected
771,7,2023-03-27,Referral,80,screen,2023-04-20,Rejected
772,116,2023-07-14,Career Site,66,onsite,2023-08-15,Rejected
773,113,2023-05-13,LinkedIn,85,applied,2023-05-22,Rejected
774,106,2023-08-10,LinkedIn,59,screen,2023-08-26,Rejected
775,14,2023-09-29,Agency,81,onsite,2023-10-22,Rejected
776,157,2023-09-27,Agency,46,onsite,2023-10-29,Rejected
777,98,2023-10-19,Indeed,62,onsite,2023-12-02,Rejected
778,175,2023-06-30,Agency,71,applied,2023-07-04,Rejected
779,142,2023-08-06,Indeed,58,accepted,2023-09-15,Hired
780,5,2024-01-30,LinkedIn,59,applied,2024-02-11,Rejected
781,150,2023-06-20,LinkedIn,57,screen,2023-06-27,Rejected
782,121,2023-06-12,Indeed,65,screen,2023-07-04,Rejected
